# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://waterdata.usgs.gov/nwis/?provisional				
#				
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info				
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-01-01 13:55:38 EST       (vaww02)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11251000 SAN JOAQUIN R BL FRIANT CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11251000				
#    DD parameter statistic   Description				
"#    01   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     P  Provisional data subject to revision.  				
#     e  Value has been estimated.  				
# 				
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	11251000	1909-07-24	2980	A
USGS	11251000	1909-07-25	3040	A
USGS	11251000	1909-07-26	2790	A
USGS	11251000	1909-07-27	2600	A
USGS	11251000	1909-07-28	2060	A
USGS	11251000	1909-07-29	2000	A
USGS	11251000	1909-07-30	1890	A
USGS	11251000	1909-07-31	1780	A
USGS	11251000	1909-08-01	1780	A
USGS	11251000	1909-08-02	1620	A
USGS	11251000	1909-08-03	1620	A
USGS	11251000	1909-08-04	1670	A
USGS	11251000	1909-08-05	1560	A
USGS	11251000	1909-08-06	1670	A
USGS	11251000	1909-08-07	1560	A
USGS	11251000	1909-08-08	1500	A
USGS	11251000	1909-08-09	1500	A
USGS	11251000	1909-08-10	1350	A
USGS	11251000	1909-08-11	1300	A
USGS	11251000	1909-08-12	1200	A
USGS	11251000	1909-08-13	1250	A
USGS	11251000	1909-08-14	1250	A
USGS	11251000	1909-08-15	1120	A
USGS	11251000	1909-08-16	1070	A
USGS	11251000	1909-08-17	1070	A
USGS	11251000	1909-08-18	1120	A
USGS	11251000	1909-08-19	1200	A
USGS	11251000	1909-08-20	1300	A
USGS	11251000	1909-08-21	1200	A
USGS	11251000	1909-08-22	1200	A
USGS	11251000	1909-08-23	1250	A
USGS	11251000	1909-08-24	1160	A
USGS	11251000	1909-08-25	1070	A
USGS	11251000	1909-08-26	980	A
USGS	11251000	1909-08-27	890	A
USGS	11251000	1909-08-28	980	A
USGS	11251000	1909-08-29	980	A
USGS	11251000	1909-08-30	935	A
USGS	11251000	1909-08-31	1070	A
USGS	11251000	1909-09-01	1070	A
USGS	11251000	1909-09-02	1120	A
USGS	11251000	1909-09-03	980	A
USGS	11251000	1909-09-04	847	A
USGS	11251000	1909-09-05	762	A
USGS	11251000	1909-09-06	762	A
USGS	11251000	1909-09-07	847	A
USGS	11251000	1909-09-08	762	A
USGS	11251000	1909-09-09	720	A
USGS	11251000	1909-09-10	720	A
USGS	11251000	1909-09-11	720	A
USGS	11251000	1909-09-12	720	A
USGS	11251000	1909-09-13	638	A
USGS	11251000	1909-09-14	598	A
USGS	11251000	1909-09-15	559	A
USGS	11251000	1909-09-16	559	A
USGS	11251000	1909-09-17	521	A
USGS	11251000	1909-09-18	483	A
USGS	11251000	1909-09-19	483	A
USGS	11251000	1909-09-20	483	A
USGS	11251000	1909-09-21	483	A
USGS	11251000	1909-09-22	483	A
USGS	11251000	1909-09-23	483	A
USGS	11251000	1909-09-24	446	A
USGS	11251000	1909-09-25	410	A
USGS	11251000	1909-09-26	410	A
USGS	11251000	1909-09-27	410	A
USGS	11251000	1909-09-28	410	A
USGS	11251000	1909-09-29	410	A
USGS	11251000	1909-09-30	340	A
USGS	11251000	1909-10-01	340	A
USGS	11251000	1909-10-02	483	A
USGS	11251000	1909-10-03	559	A
USGS	11251000	1909-10-04	638	A
USGS	11251000	1909-10-05	559	A
USGS	11251000	1909-10-06	483	A
USGS	11251000	1909-10-07	483	A
USGS	11251000	1909-10-08	521	A
USGS	11251000	1909-10-09	559	A
USGS	11251000	1909-10-10	483	A
USGS	11251000	1909-10-11	483	A
USGS	11251000	1909-10-12	446	A
USGS	11251000	1909-10-13	410	A
USGS	11251000	1909-10-14	410	A
USGS	11251000	1909-10-15	375	A
USGS	11251000	1909-10-16	375	A
USGS	11251000	1909-10-17	375	A
USGS	11251000	1909-10-18	340	A
USGS	11251000	1909-10-19	340	A
USGS	11251000	1909-10-20	340	A
USGS	11251000	1909-10-21	340	A
USGS	11251000	1909-10-22	340	A
USGS	11251000	1909-10-23	340	A
USGS	11251000	1909-10-24	306	A
USGS	11251000	1909-10-25	306	A
USGS	11251000	1909-10-26	306	A
USGS	11251000	1909-10-27	306	A
USGS	11251000	1909-10-28	340	A
USGS	11251000	1909-10-29	340	A
USGS	11251000	1909-10-30	340	A
USGS	11251000	1909-10-31	340	A
USGS	11251000	1909-11-01	306	A
USGS	11251000	1909-11-02	340	A
USGS	11251000	1909-11-03	306	A
USGS	11251000	1909-11-04	340	A
USGS	11251000	1909-11-05	340	A
USGS	11251000	1909-11-06	340	A
USGS	11251000	1909-11-07	340	A
USGS	11251000	1909-11-08	375	A
USGS	11251000	1909-11-09	375	A
USGS	11251000	1909-11-10	804	A
USGS	11251000	1909-11-11	598	A
USGS	11251000	1909-11-12	598	A
USGS	11251000	1909-11-13	598	A
USGS	11251000	1909-11-14	720	A
USGS	11251000	1909-11-15	679	A
USGS	11251000	1909-11-16	638	A
USGS	11251000	1909-11-17	559	A
USGS	11251000	1909-11-18	638	A
USGS	11251000	1909-11-19	679	A
USGS	11251000	1909-11-20	679	A
USGS	11251000	1909-11-21	890	A
USGS	11251000	1909-11-22	2240	A
USGS	11251000	1909-11-23	1250	A
USGS	11251000	1909-11-24	1200	A
USGS	11251000	1909-11-25	1160	A
USGS	11251000	1909-11-26	2850	A
USGS	11251000	1909-11-27	1670	A
USGS	11251000	1909-11-28	1160	A
USGS	11251000	1909-11-29	1160	A
USGS	11251000	1909-11-30	1160	A
USGS	11251000	1909-12-01	1160	A
USGS	11251000	1909-12-02	2850	A
USGS	11251000	1909-12-03	2480	A
USGS	11251000	1909-12-04	1350	A
USGS	11251000	1909-12-05	1160	A
USGS	11251000	1909-12-06	1160	A
USGS	11251000	1909-12-07	1350	A
USGS	11251000	1909-12-08	2000	A
USGS	11251000	1909-12-09	2480	A
USGS	11251000	1909-12-10	26800	A
USGS	11251000	1909-12-11	7270	A
USGS	11251000	1909-12-12	2000	A
USGS	11251000	1909-12-13	1840	A
USGS	11251000	1909-12-14	1780	A
USGS	11251000	1909-12-15	1620	A
USGS	11251000	1909-12-16	1450	A
USGS	11251000	1909-12-17	1300	A
USGS	11251000	1909-12-18	1200	A
USGS	11251000	1909-12-19	1160	A
USGS	11251000	1909-12-20	1160	A
USGS	11251000	1909-12-21	1160	A
USGS	11251000	1909-12-22	1170	A
USGS	11251000	1909-12-23	1170	A
USGS	11251000	1909-12-24	1020	A
USGS	11251000	1909-12-25	980	A
USGS	11251000	1909-12-26	980	A
USGS	11251000	1909-12-27	935	A
USGS	11251000	1909-12-28	890	A
USGS	11251000	1909-12-29	890	A
USGS	11251000	1909-12-30	10600	A
USGS	11251000	1909-12-31	27900	A
USGS	11251000	1910-01-01	11300	A
USGS	11251000	1910-01-02	9070	A
USGS	11251000	1910-01-03	4580	A
USGS	11251000	1910-01-04	3660	A
USGS	11251000	1910-01-05	3380	A
USGS	11251000	1910-01-06	2960	A
USGS	11251000	1910-01-07	2570	A
USGS	11251000	1910-01-08	2330	A
USGS	11251000	1910-01-09	2150	A
USGS	11251000	1910-01-10	2030	A
USGS	11251000	1910-01-11	1910	A
USGS	11251000	1910-01-12	1670	A
USGS	11251000	1910-01-13	1670	A
USGS	11251000	1910-01-14	1730	A
USGS	11251000	1910-01-15	1970	A
USGS	11251000	1910-01-16	7120	A
USGS	11251000	1910-01-17	3240	A
USGS	11251000	1910-01-18	2570	A
USGS	11251000	1910-01-19	2330	A
USGS	11251000	1910-01-20	2150	A
USGS	11251000	1910-01-21	2030	A
USGS	11251000	1910-01-22	2030	A
USGS	11251000	1910-01-23	2390	A
USGS	11251000	1910-01-24	2700	A
USGS	11251000	1910-01-25	2760	A
USGS	11251000	1910-01-26	2390	A
USGS	11251000	1910-01-27	2150	A
USGS	11251000	1910-01-28	2030	A
USGS	11251000	1910-01-29	2030	A
USGS	11251000	1910-01-30	2030	A
USGS	11251000	1910-01-31	1970	A
USGS	11251000	1910-02-01	1850	A
USGS	11251000	1910-02-02	1850	A
USGS	11251000	1910-02-03	1670	A
USGS	11251000	1910-02-04	1670	A
USGS	11251000	1910-02-05	1610	A
USGS	11251000	1910-02-06	1560	A
USGS	11251000	1910-02-07	1500	A
USGS	11251000	1910-02-08	1610	A
USGS	11251000	1910-02-09	1610	A
USGS	11251000	1910-02-10	1500	A
USGS	11251000	1910-02-11	1390	A
USGS	11251000	1910-02-12	1500	A
USGS	11251000	1910-02-13	1560	A
USGS	11251000	1910-02-14	1610	A
USGS	11251000	1910-02-15	1610	A
USGS	11251000	1910-02-16	1610	A
USGS	11251000	1910-02-17	1560	A
USGS	11251000	1910-02-18	1610	A
USGS	11251000	1910-02-19	1610	A
USGS	11251000	1910-02-20	1500	A
USGS	11251000	1910-02-21	1390	A
USGS	11251000	1910-02-22	1390	A
USGS	11251000	1910-02-23	1390	A
USGS	11251000	1910-02-24	1390	A
USGS	11251000	1910-02-25	1390	A
USGS	11251000	1910-02-26	1500	A
USGS	11251000	1910-02-27	1560	A
USGS	11251000	1910-02-28	1560	A
USGS	11251000	1910-03-01	1610	A
USGS	11251000	1910-03-02	2030	A
USGS	11251000	1910-03-03	2270	A
USGS	11251000	1910-03-04	2900	A
USGS	11251000	1910-03-05	2900	A
USGS	11251000	1910-03-06	2960	A
USGS	11251000	1910-03-07	3240	A
USGS	11251000	1910-03-08	3240	A
USGS	11251000	1910-03-09	3310	A
USGS	11251000	1910-03-10	3520	A
USGS	11251000	1910-03-11	3310	A
USGS	11251000	1910-03-12	3520	A
USGS	11251000	1910-03-13	3660	A
USGS	11251000	1910-03-14	3590	A
USGS	11251000	1910-03-15	3310	A
USGS	11251000	1910-03-16	2760	A
USGS	11251000	1910-03-17	2570	A
USGS	11251000	1910-03-18	2960	A
USGS	11251000	1910-03-19	3800	A
USGS	11251000	1910-03-20	4500	A
USGS	11251000	1910-03-21	4020	A
USGS	11251000	1910-03-22	3950	A
USGS	11251000	1910-03-23	3590	A
USGS	11251000	1910-03-24	3240	A
USGS	11251000	1910-03-25	2960	A
USGS	11251000	1910-03-26	2570	A
USGS	11251000	1910-03-27	2570	A
USGS	11251000	1910-03-28	2510	A
USGS	11251000	1910-03-29	2330	A
USGS	11251000	1910-03-30	2330	A
USGS	11251000	1910-03-31	2390	A
USGS	11251000	1910-04-01	2700	A
USGS	11251000	1910-04-02	2830	A
USGS	11251000	1910-04-03	3030	A
USGS	11251000	1910-04-04	3240	A
USGS	11251000	1910-04-05	4100	A
USGS	11251000	1910-04-06	3660	A
USGS	11251000	1910-04-07	4020	A
USGS	11251000	1910-04-08	4580	A
USGS	11251000	1910-04-09	5330	A
USGS	11251000	1910-04-10	5680	A
USGS	11251000	1910-04-11	5160	A
USGS	11251000	1910-04-12	4420	A
USGS	11251000	1910-04-13	4100	A
USGS	11251000	1910-04-14	5070	A
USGS	11251000	1910-04-15	5600	A
USGS	11251000	1910-04-16	6150	A
USGS	11251000	1910-04-17	7320	A
USGS	11251000	1910-04-18	7740	A
USGS	11251000	1910-04-19	8490	A
USGS	11251000	1910-04-20	9070	A
USGS	11251000	1910-04-21	7950	A
USGS	11251000	1910-04-22	8490	A
USGS	11251000	1910-04-23	8830	A
USGS	11251000	1910-04-24	9790	A
USGS	11251000	1910-04-25	9900	A
USGS	11251000	1910-04-26	11300	A
USGS	11251000	1910-04-27	9550	A
USGS	11251000	1910-04-28	7840	A
USGS	11251000	1910-04-29	6920	A
USGS	11251000	1910-04-30	6440	A
USGS	11251000	1910-05-01	5870	A
USGS	11251000	1910-05-02	5780	A
USGS	11251000	1910-05-03	6530	A
USGS	11251000	1910-05-04	5330	A
USGS	11251000	1910-05-05	4500	A
USGS	11251000	1910-05-06	4740	A
USGS	11251000	1910-05-07	5330	A
USGS	11251000	1910-05-08	7530	A
USGS	11251000	1910-05-09	8160	A
USGS	11251000	1910-05-10	8160	A
USGS	11251000	1910-05-11	8270	A
USGS	11251000	1910-05-12	8720	A
USGS	11251000	1910-05-13	8600	A
USGS	11251000	1910-05-14	8060	A
USGS	11251000	1910-05-15	9190	A
USGS	11251000	1910-05-16	8950	A
USGS	11251000	1910-05-17	7840	A
USGS	11251000	1910-05-18	6820	A
USGS	11251000	1910-05-19	7540	A
USGS	11251000	1910-05-20	7950	A
USGS	11251000	1910-05-21	7740	A
USGS	11251000	1910-05-22	8600	A
USGS	11251000	1910-05-23	8600	A
USGS	11251000	1910-05-24	9550	A
USGS	11251000	1910-05-25	8600	A
USGS	11251000	1910-05-26	7120	A
USGS	11251000	1910-05-27	7740	A
USGS	11251000	1910-05-28	9550	A
USGS	11251000	1910-05-29	9550	A
USGS	11251000	1910-05-30	9310	A
USGS	11251000	1910-05-31	9550	A
USGS	11251000	1910-06-01	10300	A
USGS	11251000	1910-06-02	10300	A
USGS	11251000	1910-06-03	7840	A
USGS	11251000	1910-06-04	6720	A
USGS	11251000	1910-06-05	6340	A
USGS	11251000	1910-06-06	4420	A
USGS	11251000	1910-06-07	4100	A
USGS	11251000	1910-06-08	3800	A
USGS	11251000	1910-06-09	3660	A
USGS	11251000	1910-06-10	3880	A
USGS	11251000	1910-06-11	4100	A
USGS	11251000	1910-06-12	4420	A
USGS	11251000	1910-06-13	4420	A
USGS	11251000	1910-06-14	4100	A
USGS	11251000	1910-06-15	3590	A
USGS	11251000	1910-06-16	2830	A
USGS	11251000	1910-06-17	2900	A
USGS	11251000	1910-06-18	2760	A
USGS	11251000	1910-06-19	2700	A
USGS	11251000	1910-06-20	2640	A
USGS	11251000	1910-06-21	2570	A
USGS	11251000	1910-06-22	2450	A
USGS	11251000	1910-06-23	2330	A
USGS	11251000	1910-06-24	2330	A
USGS	11251000	1910-06-25	2450	A
USGS	11251000	1910-06-26	2330	A
USGS	11251000	1910-06-27	2450	A
USGS	11251000	1910-06-28	2330	A
USGS	11251000	1910-06-29	2330	A
USGS	11251000	1910-06-30	2330	A
USGS	11251000	1910-07-01	2090	A
USGS	11251000	1910-07-02	2090	A
USGS	11251000	1910-07-03	1970	A
USGS	11251000	1910-07-04	1850	A
USGS	11251000	1910-07-05	1610	A
USGS	11251000	1910-07-06	1390	A
USGS	11251000	1910-07-07	1440	A
USGS	11251000	1910-07-08	1610	A
USGS	11251000	1910-07-09	1730	A
USGS	11251000	1910-07-10	1790	A
USGS	11251000	1910-07-11	1670	A
USGS	11251000	1910-07-12	1790	A
USGS	11251000	1910-07-13	1730	A
USGS	11251000	1910-07-14	1610	A
USGS	11251000	1910-07-15	1560	A
USGS	11251000	1910-07-16	1500	A
USGS	11251000	1910-07-17	1390	A
USGS	11251000	1910-07-18	1970	A
USGS	11251000	1910-07-19	2090	A
USGS	11251000	1910-07-20	2330	A
USGS	11251000	1910-07-21	1910	A
USGS	11251000	1910-07-22	1790	A
USGS	11251000	1910-07-23	1560	A
USGS	11251000	1910-07-24	1390	A
USGS	11251000	1910-07-25	1280	A
USGS	11251000	1910-07-26	1230	A
USGS	11251000	1910-07-27	1180	A
USGS	11251000	1910-07-28	1180	A
USGS	11251000	1910-07-29	1230	A
USGS	11251000	1910-07-30	1080	A
USGS	11251000	1910-07-31	1080	A
USGS	11251000	1910-08-01	1030	A
USGS	11251000	1910-08-02	982	A
USGS	11251000	1910-08-03	886	A
USGS	11251000	1910-08-04	886	A
USGS	11251000	1910-08-05	839	A
USGS	11251000	1910-08-06	792	A
USGS	11251000	1910-08-07	747	A
USGS	11251000	1910-08-08	747	A
USGS	11251000	1910-08-09	702	A
USGS	11251000	1910-08-10	661	A
USGS	11251000	1910-08-11	661	A
USGS	11251000	1910-08-12	661	A
USGS	11251000	1910-08-13	620	A
USGS	11251000	1910-08-14	583	A
USGS	11251000	1910-08-15	546	A
USGS	11251000	1910-08-16	546	A
USGS	11251000	1910-08-17	546	A
USGS	11251000	1910-08-18	546	A
USGS	11251000	1910-08-19	546	A
USGS	11251000	1910-08-20	513	A
USGS	11251000	1910-08-21	513	A
USGS	11251000	1910-08-22	513	A
USGS	11251000	1910-08-23	620	A
USGS	11251000	1910-08-24	583	A
USGS	11251000	1910-08-25	583	A
USGS	11251000	1910-08-26	546	A
USGS	11251000	1910-08-27	546	A
USGS	11251000	1910-08-28	546	A
USGS	11251000	1910-08-29	513	A
USGS	11251000	1910-08-30	480	A
USGS	11251000	1910-08-31	480	A
USGS	11251000	1910-09-01	450	A
USGS	11251000	1910-09-02	420	A
USGS	11251000	1910-09-03	420	A
USGS	11251000	1910-09-04	450	A
USGS	11251000	1910-09-05	420	A
USGS	11251000	1910-09-06	420	A
USGS	11251000	1910-09-07	394	A
USGS	11251000	1910-09-08	368	A
USGS	11251000	1910-09-09	368	A
USGS	11251000	1910-09-10	346	A
USGS	11251000	1910-09-11	346	A
USGS	11251000	1910-09-12	324	A
USGS	11251000	1910-09-13	324	A
USGS	11251000	1910-09-14	368	A
USGS	11251000	1910-09-15	1130	A
USGS	11251000	1910-09-16	1180	A
USGS	11251000	1910-09-17	1730	A
USGS	11251000	1910-09-18	6150	A
USGS	11251000	1910-09-19	5870	A
USGS	11251000	1910-09-20	661	A
USGS	11251000	1910-09-21	450	A
USGS	11251000	1910-09-22	420	A
USGS	11251000	1910-09-23	420	A
USGS	11251000	1910-09-24	420	A
USGS	11251000	1910-09-25	394	A
USGS	11251000	1910-09-26	394	A
USGS	11251000	1910-09-27	368	A
USGS	11251000	1910-09-28	368	A
USGS	11251000	1910-09-29	346	A
USGS	11251000	1910-09-30	346	A
USGS	11251000	1910-10-01	368	A
USGS	11251000	1910-10-02	368	A
USGS	11251000	1910-10-03	368	A
USGS	11251000	1910-10-04	368	A
USGS	11251000	1910-10-05	368	A
USGS	11251000	1910-10-06	368	A
USGS	11251000	1910-10-07	368	A
USGS	11251000	1910-10-08	368	A
USGS	11251000	1910-10-09	368	A
USGS	11251000	1910-10-10	368	A
USGS	11251000	1910-10-11	368	A
USGS	11251000	1910-10-12	792	A
USGS	11251000	1910-10-13	480	A
USGS	11251000	1910-10-14	546	A
USGS	11251000	1910-10-15	546	A
USGS	11251000	1910-10-16	583	A
USGS	11251000	1910-10-17	661	A
USGS	11251000	1910-10-18	620	A
USGS	11251000	1910-10-19	702	A
USGS	11251000	1910-10-20	661	A
USGS	11251000	1910-10-21	583	A
USGS	11251000	1910-10-22	546	A
USGS	11251000	1910-10-23	546	A
USGS	11251000	1910-10-24	546	A
USGS	11251000	1910-10-25	513	A
USGS	11251000	1910-10-26	480	A
USGS	11251000	1910-10-27	450	A
USGS	11251000	1910-10-28	420	A
USGS	11251000	1910-10-29	420	A
USGS	11251000	1910-10-30	394	A
USGS	11251000	1910-10-31	394	A
USGS	11251000	1910-11-01	450	A
USGS	11251000	1910-11-02	394	A
USGS	11251000	1910-11-03	394	A
USGS	11251000	1910-11-04	368	A
USGS	11251000	1910-11-05	368	A
USGS	11251000	1910-11-06	368	A
USGS	11251000	1910-11-07	368	A
USGS	11251000	1910-11-08	368	A
USGS	11251000	1910-11-09	368	A
USGS	11251000	1910-11-10	346	A
USGS	11251000	1910-11-11	346	A
USGS	11251000	1910-11-12	324	A
USGS	11251000	1910-11-13	368	A
USGS	11251000	1910-11-14	620	A
USGS	11251000	1910-11-15	546	A
USGS	11251000	1910-11-16	420	A
USGS	11251000	1910-11-17	420	A
USGS	11251000	1910-11-18	420	A
USGS	11251000	1910-11-19	420	A
USGS	11251000	1910-11-20	420	A
USGS	11251000	1910-11-21	420	A
USGS	11251000	1910-11-22	368	A
USGS	11251000	1910-11-23	420	A
USGS	11251000	1910-11-24	420	A
USGS	11251000	1910-11-25	480	A
USGS	11251000	1910-11-26	420	A
USGS	11251000	1910-11-27	420	A
USGS	11251000	1910-11-28	346	A
USGS	11251000	1910-11-29	346	A
USGS	11251000	1910-11-30	346	A
USGS	11251000	1910-12-01	346	A
USGS	11251000	1910-12-02	346	A
USGS	11251000	1910-12-03	368	A
USGS	11251000	1910-12-04	420	A
USGS	11251000	1910-12-05	420	A
USGS	11251000	1910-12-06	420	A
USGS	11251000	1910-12-07	420	A
USGS	11251000	1910-12-08	480	A
USGS	11251000	1910-12-09	513	A
USGS	11251000	1910-12-10	480	A
USGS	11251000	1910-12-11	513	A
USGS	11251000	1910-12-12	1440	A
USGS	11251000	1910-12-13	1180	A
USGS	11251000	1910-12-14	620	A
USGS	11251000	1910-12-15	620	A
USGS	11251000	1910-12-16	546	A
USGS	11251000	1910-12-17	546	A
USGS	11251000	1910-12-18	480	A
USGS	11251000	1910-12-19	480	A
USGS	11251000	1910-12-20	480	A
USGS	11251000	1910-12-21	480	A
USGS	11251000	1910-12-22	450	A
USGS	11251000	1910-12-23	450	A
USGS	11251000	1910-12-24	480	A
USGS	11251000	1910-12-25	480	A
USGS	11251000	1910-12-26	450	A
USGS	11251000	1910-12-27	420	A
USGS	11251000	1910-12-28	324	A
USGS	11251000	1910-12-29	368	A
USGS	11251000	1910-12-30	368	A
USGS	11251000	1910-12-31	420	A
USGS	11251000	1911-01-01	393	A
USGS	11251000	1911-01-02	345	A
USGS	11251000	1911-01-03	297	A
USGS	11251000	1911-01-04	393	A
USGS	11251000	1911-01-05	393	A
USGS	11251000	1911-01-06	393	A
USGS	11251000	1911-01-07	393	A
USGS	11251000	1911-01-08	393	A
USGS	11251000	1911-01-09	393	A
USGS	11251000	1911-01-10	4420	A
USGS	11251000	1911-01-11	1240	A
USGS	11251000	1911-01-12	812	A
USGS	11251000	1911-01-13	900	A
USGS	11251000	1911-01-14	1410	A
USGS	11251000	1911-01-15	1600	A
USGS	11251000	1911-01-16	1430	A
USGS	11251000	1911-01-17	990	A
USGS	11251000	1911-01-18	909	A
USGS	11251000	1911-01-19	900	A
USGS	11251000	1911-01-20	838	A
USGS	11251000	1911-01-21	945	A
USGS	11251000	1911-01-22	1740	A
USGS	11251000	1911-01-23	1280	A
USGS	11251000	1911-01-24	1430	A
USGS	11251000	1911-01-25	10700	A
USGS	11251000	1911-01-26	4260	A
USGS	11251000	1911-01-27	2210	A
USGS	11251000	1911-01-28	1740	A
USGS	11251000	1911-01-29	7530	A
USGS	11251000	1911-01-30	31100	A
USGS	11251000	1911-01-31	38800	A
USGS	11251000	1911-02-01	15000	A
USGS	11251000	1911-02-02	9070	A
USGS	11251000	1911-02-03	6340	A
USGS	11251000	1911-02-04	8470	A
USGS	11251000	1911-02-05	7320	A
USGS	11251000	1911-02-06	4610	A
USGS	11251000	1911-02-07	3950	A
USGS	11251000	1911-02-08	3440	A
USGS	11251000	1911-02-09	3020	A
USGS	11251000	1911-02-10	2700	A
USGS	11251000	1911-02-11	2510	A
USGS	11251000	1911-02-12	3410	A
USGS	11251000	1911-02-13	4020	A
USGS	11251000	1911-02-14	3270	A
USGS	11251000	1911-02-15	2700	A
USGS	11251000	1911-02-16	2190	A
USGS	11251000	1911-02-17	2210	A
USGS	11251000	1911-02-18	1980	A
USGS	11251000	1911-02-19	1950	A
USGS	11251000	1911-02-20	1880	A
USGS	11251000	1911-02-21	2160	A
USGS	11251000	1911-02-22	1830	A
USGS	11251000	1911-02-23	1770	A
USGS	11251000	1911-02-24	1830	A
USGS	11251000	1911-02-25	1720	A
USGS	11251000	1911-02-26	1640	A
USGS	11251000	1911-02-27	1640	A
USGS	11251000	1911-02-28	1640	A
USGS	11251000	1911-03-01	1640	A
USGS	11251000	1911-03-02	2330	A
USGS	11251000	1911-03-03	2210	A
USGS	11251000	1911-03-04	8720	A
USGS	11251000	1911-03-05	5240	A
USGS	11251000	1911-03-06	3950	A
USGS	11251000	1911-03-07	3600	A
USGS	11251000	1911-03-08	18800	A
USGS	11251000	1911-03-09	7660	A
USGS	11251000	1911-03-10	13600	A
USGS	11251000	1911-03-11	7320	A
USGS	11251000	1911-03-12	5550	A
USGS	11251000	1911-03-13	4740	A
USGS	11251000	1911-03-14	4420	A
USGS	11251000	1911-03-15	4100	A
USGS	11251000	1911-03-16	3800	A
USGS	11251000	1911-03-17	4100	A
USGS	11251000	1911-03-18	4180	A
USGS	11251000	1911-03-19	4180	A
USGS	11251000	1911-03-20	4100	A
USGS	11251000	1911-03-21	4180	A
USGS	11251000	1911-03-22	3880	A
USGS	11251000	1911-03-23	4420	A
USGS	11251000	1911-03-24	4660	A
USGS	11251000	1911-03-25	4580	A
USGS	11251000	1911-03-26	4660	A
USGS	11251000	1911-03-27	4820	A
USGS	11251000	1911-03-28	5140	A
USGS	11251000	1911-03-29	5600	A
USGS	11251000	1911-03-30	6340	A
USGS	11251000	1911-03-31	6920	A
USGS	11251000	1911-04-01	7740	A
USGS	11251000	1911-04-02	7950	A
USGS	11251000	1911-04-03	8160	A
USGS	11251000	1911-04-04	7120	A
USGS	11251000	1911-04-05	7740	A
USGS	11251000	1911-04-06	11600	A
USGS	11251000	1911-04-07	7640	A
USGS	11251000	1911-04-08	6530	A
USGS	11251000	1911-04-09	6720	A
USGS	11251000	1911-04-10	6530	A
USGS	11251000	1911-04-11	5600	A
USGS	11251000	1911-04-12	5070	A
USGS	11251000	1911-04-13	4740	A
USGS	11251000	1911-04-14	4420	A
USGS	11251000	1911-04-15	4420	A
USGS	11251000	1911-04-16	4740	A
USGS	11251000	1911-04-17	5070	A
USGS	11251000	1911-04-18	6920	A
USGS	11251000	1911-04-19	6920	A
USGS	11251000	1911-04-20	6820	A
USGS	11251000	1911-04-21	7120	A
USGS	11251000	1911-04-22	8160	A
USGS	11251000	1911-04-23	9190	A
USGS	11251000	1911-04-24	9310	A
USGS	11251000	1911-04-25	9740	A
USGS	11251000	1911-04-26	9910	A
USGS	11251000	1911-04-27	8600	A
USGS	11251000	1911-04-28	7120	A
USGS	11251000	1911-04-29	6340	A
USGS	11251000	1911-04-30	6340	A
USGS	11251000	1911-05-01	6570	A
USGS	11251000	1911-05-02	7120	A
USGS	11251000	1911-05-03	7740	A
USGS	11251000	1911-05-04	9550	A
USGS	11251000	1911-05-05	11900	A
USGS	11251000	1911-05-06	8720	A
USGS	11251000	1911-05-07	7840	A
USGS	11251000	1911-05-08	8380	A
USGS	11251000	1911-05-09	8830	A
USGS	11251000	1911-05-10	8380	A
USGS	11251000	1911-05-11	8600	A
USGS	11251000	1911-05-12	9310	A
USGS	11251000	1911-05-13	8600	A
USGS	11251000	1911-05-14	8950	A
USGS	11251000	1911-05-15	7320	A
USGS	11251000	1911-05-16	6440	A
USGS	11251000	1911-05-17	6530	A
USGS	11251000	1911-05-18	8160	A
USGS	11251000	1911-05-19	9070	A
USGS	11251000	1911-05-20	10300	A
USGS	11251000	1911-05-21	11600	A
USGS	11251000	1911-05-22	16200	A
USGS	11251000	1911-05-23	14700	A
USGS	11251000	1911-05-24	12000	A
USGS	11251000	1911-05-25	9190	A
USGS	11251000	1911-05-26	10000	A
USGS	11251000	1911-05-27	10000	A
USGS	11251000	1911-05-28	9550	A
USGS	11251000	1911-05-29	9240	A
USGS	11251000	1911-05-30	8950	A
USGS	11251000	1911-05-31	8160	A
USGS	11251000	1911-06-01	7420	A
USGS	11251000	1911-06-02	9070	A
USGS	11251000	1911-06-03	10500	A
USGS	11251000	1911-06-04	13800	A
USGS	11251000	1911-06-05	14700	A
USGS	11251000	1911-06-06	16200	A
USGS	11251000	1911-06-07	14400	A
USGS	11251000	1911-06-08	14400	A
